Date,GOOGL,META,DIS,NFLX,VZ,T,TMUS,CMCSA,CHTR,EA,TTWO
2021-04-23,114.20879364013672,299.2850036621094,180.0189666748047,50.55500030517578,43.382694244384766,17.73848533630371,128.80123901367188,47.73590850830078,657.5399780273438,139.6629638671875,176.19000244140625
2021-04-26,114.70536041259766,301.18328857421875,181.2484588623047,51.029998779296875,43.11012268066406,17.461671829223633,128.00901794433594,47.674461364746094,652.5700073242188,140.29718017578125,176.42999267578125
2021-04-27,113.76435852050781,301.7100830078125,181.61241149902344,50.55500030517578,42.640716552734375,17.382587432861328,128.41477966308594,47.65691375732422,653.52001953125,139.9751739501953,174.27999877929688
2021-04-28,117.14404296875,305.2184143066406,180.38290405273438,50.652000427246094,42.7239990234375,17.489919662475586,127.603271484375,47.48138427734375,652.719970703125,140.49234008789062,174.3800048828125
2021-04-29,118.8185043334961,327.4911193847656,182.29107666015625,50.900001525878906,43.3978271484375,17.70458984375,129.4678497314453,49.5,669.969970703125,142.7852325439453,176.47000122070312
2021-04-30,116.86894226074219,323.0882263183594,182.9697723388672,51.34700012207031,43.75367736816406,17.7441349029541,127.65156555175781,49.280582427978516,673.4500122070312,138.62869262695312,175.3800048828125
2021-05-03,116.35151672363281,320.6035461425781,182.46810913085938,50.9109992980957,43.85209655761719,17.79497718811035,126.99462890625,49.649200439453125,677.3099975585938,137.75057983398438,170.3000030517578
2021-05-04,114.55142974853516,316.4093933105469,181.22877502441406,50.31800079345703,44.366939544677734,18.08873748779297,124.12527465820312,49.70185852050781,672.8599853515625,133.73065185546875,167.52999877929688
2021-05-05,114.94570922851562,313.08984375,178.53372192382812,49.608001708984375,44.43508529663086,18.09438705444336,129.58377075195312,49.50876998901367,673.75,134.51119995117188,167.47000122070312
2021-05-06,116.06696319580078,318.05926513671875,178.80911254882812,49.95500183105469,44.88935089111328,18.309057235717773,134.17279052734375,50.009029388427734,675.7899780273438,137.90667724609375,168.63999938964844
2021-05-07,116.79098510742188,317.125,181.80909729003906,50.38399887084961,44.457794189453125,18.167821884155273,134.40463256835938,51.000797271728516,693.4400024414062,138.96046447753906,170.07000732421875
2021-05-10,113.80259704589844,304.0953369140625,181.27796936035156,48.66899871826172,45.063499450683594,18.433340072631836,131.20681762695312,50.47419357299805,694.719970703125,137.23341369628906,169.02000427246094
2021-05-11,112.72552490234375,304.65191650390625,178.6910858154297,49.507999420166016,44.32151412963867,18.22431755065918,133.32260131835938,50.46542739868164,685.0900268554688,137.9261932373047,167.99000549316406
2021-05-12,109.25892639160156,300.69635009765625,174.93373107910156,48.49800109863281,44.22309112548828,18.06049156188965,132.00872802734375,49.69308090209961,681.97998046875,136.27725219726562,164.25999450683594
2021-05-13,110.68858337402344,303.38970947265625,175.4156951904297,48.66600036621094,44.52593994140625,18.196069717407227,133.4385528564453,50.36887741088867,685.2999877929688,135.75035095214844,162.74000549316406
2021-05-14,113.13867950439453,314.0042419433594,170.85177612304688,49.33700180053711,44.43508529663086,18.21302032470703,136.72329711914062,51.501060485839844,710.4000244140625,135.2527618408203,166.99000549316406
2021-05-17,113.66204833984375,313.5271911621094,167.29115295410156,48.89400100708008,43.86724090576172,17.721538543701172,135.44802856445312,48.67500305175781,686.8499755859375,134.18927001953125,168.22000122070312
2021-05-18,112.34861755371094,308.0608825683594,166.89768981933594,48.62799835205078,43.29184341430664,16.69338607788086,130.4242706298828,48.22739028930664,686.1099853515625,134.7063446044922,167.69000244140625
2021-05-19,112.7970199584961,311.6686706542969,166.49441528320312,48.77000045776367,43.09498596191406,16.36008071899414,129.79632568359375,47.604251861572266,679.6500244140625,135.50645446777344,179.35000610351562
2021-05-20,114.55738830566406,316.65789794921875,168.55014038085938,50.16699981689453,42.99656295776367,16.74422264099121,131.5449676513672,48.3063850402832,694.7100219726562,138.36524963378906,185.0800018310547
2021-05-21,113.9207763671875,314.29248046875,169.57308959960938,49.78900146484375,43.08742141723633,16.953243255615234,131.43870544433594,48.341495513916016,692.52001953125,136.76512145996094,184.36000061035156
2021-05-24,117.24337005615234,322.6409912109375,171.45176696777344,50.290000915527344,43.140411376953125,16.80636978149414,133.06173706054688,48.85053253173828,703.1300048828125,138.638427734375,185.02000427246094
2021-05-25,117.33423614501953,325.78167724609375,173.28128051757812,50.13399887084961,42.76185607910156,16.676441192626953,132.12464904785156,48.88563537597656,695.510009765625,139.780029296875,184.6199951171875
2021-05-26,118.20026397705078,325.65240478515625,173.5763397216797,50.236000061035156,42.67101287841797,16.69338607788086,134.9166717529297,49.89494705200195,693.5,140.49234008789062,185.6699981689453
2021-05-27,117.3248062133789,330.7112731933594,176.1042022705078,50.38600158691406,42.618011474609375,16.783767700195312,136.5204315185547,50.32499694824219,692.4500122070312,139.45802307128906,186.47999572753906
2021-05-28,117.0353012084961,326.71588134765625,175.72059631347656,50.28099822998047,42.76942443847656,16.625595092773438,136.65567016601562,50.32499694824219,694.530029296875,139.45802307128906,185.55999755859375
2021-05-31,,,,,,,,,,,
2021-06-01,118.24346160888672,327.11346435546875,175.90748596191406,49.90800094604492,42.68614196777344,16.563453674316406,136.89720153808594,49.98271942138672,688.8900146484375,140.29818725585938,182.75999450683594
2021-06-02,117.71759033203125,327.1333312988281,174.09767150878906,49.92399978637695,42.890567779541016,16.727279663085938,136.2015838623047,49.754520416259766,682.4500122070312,138.12950134277344,176.91000366210938
2021-06-03,116.57495880126953,324.0423583984375,173.3501434326172,48.94300079345703,43.140411376953125,16.512611389160156,137.49620056152344,49.49121856689453,675.6400146484375,138.7058868408203,177.72999572753906
2021-06-04,118.85871887207031,328.3259582519531,174.27471923828125,49.4739990234375,43.382694244384766,16.53520393371582,139.6119384765625,50.02659225463867,682.6500244140625,141.8513946533203,184.4499969482422
2021-06-07,119.29222869873047,334.51776123046875,174.0878448486328,49.465999603271484,43.306983947753906,16.42786979675293,138.64584350585938,49.956390380859375,680.5599975585938,142.34959411621094,184.25999450683594
2021-06-08,119.10054779052734,331.63555908203125,173.43865966796875,49.23899841308594,43.26912307739258,16.371379852294922,140.46212768554688,49.52633285522461,677.9099731445312,142.1346893310547,184.8300018310547
2021-06-09,119.57230377197266,328.2265625,173.1533966064453,48.58100128173828,43.193416595458984,16.38832664489746,142.27841186523438,49.37712860107422,676.469970703125,142.4473114013672,183.58999633789062
2021-06-10,120.92247772216797,330.4230651855469,173.6747283935547,48.72700119018555,43.41298294067383,16.484359741210938,141.54417419433594,49.675533294677734,682.9099731445312,142.29098510742188,184.97000122070312
2021-06-11,120.67768096923828,329.23040771484375,174.471435546875,48.87699890136719,43.405399322509766,16.563453674316406,140.42349243164062,49.9212760925293,686.739990234375,143.0041046142578,186.4199981689453
2021-06-14,121.60676574707031,334.7066345214844,175.25831604003906,49.98899841308594,43.29184341430664,16.433517456054688,140.33653259277344,50.27233123779297,690.6099853515625,145.11410522460938,186.75
2021-06-15,120.58780670166016,334.6867370605469,172.9763641357422,49.189998626708984,43.37512969970703,16.540851593017578,140.7423095703125,50.30744552612305,687.8300170898438,141.4508819580078,178.60000610351562
2021-06-16,119.94522094726562,329.051513671875,171.79603576660156,49.24100112915039,42.882991790771484,16.41657066345215,139.99839782714844,50.131919860839844,682.0700073242188,139.30177307128906,171.64999389648438
2021-06-17,120.90957641601562,334.44830322265625,171.78619384765625,49.83399963378906,42.79970932006836,16.235797882080078,141.48619079589844,50.48298645019531,691.0499877929688,138.64723205566406,170.5
2021-06-18,119.28825378417969,327.64019775390625,169.59275817871094,50.07699966430664,42.26216506958008,16.184959411621094,139.79550170898438,49.77207565307617,685.5999755859375,137.85597229003906,171.27999877929688
2021-06-21,120.97810363769531,330.25408935546875,171.1173553466797,49.70000076293945,42.69371795654297,16.343128204345703,140.7229766845703,50.27233123779297,694.8099975585938,137.69969177246094,173.47000122070312
2021-06-22,121.49254608154297,336.9527587890625,170.65504455566406,50.88199996948242,42.67857360839844,16.258394241333008,140.87754821777344,50.57951736450195,706.989990234375,137.6020050048828,174.22999572753906
2021-06-23,121.29045104980469,338.5032043457031,172.45506286621094,51.27399826049805,42.45144271850586,16.184959411621094,140.11431884765625,48.69255447387695,699.2899780273438,135.41380310058594,171.8800048828125
2021-06-24,121.66089630126953,341.0773620605469,175.0124053955078,51.805999755859375,42.67857360839844,16.264039993286133,140.66502380371094,49.20159149169922,711.5399780273438,135.443115234375,175.05999755859375
2021-06-25,121.66934204101562,339.2784118652344,175.425537109375,52.707000732421875,42.68614196777344,16.320537567138672,140.413818359375,49.517555236816406,721.2899780273438,135.384521484375,173.82000732421875
2021-06-28,121.69666290283203,353.4610290527344,173.6747283935547,53.303001403808594,42.53472900390625,16.258394241333008,140.12399291992188,49.23670196533203,721.3599853515625,139.6729736328125,178.08999633789062
2021-06-29,121.43495178222656,349.7340393066406,171.0780029296875,53.349998474121094,42.277313232421875,16.190603256225586,140.07568359375,49.62287521362305,717.4600219726562,140.76707458496094,178.10000610351562
2021-06-30,121.25321197509766,345.5795593261719,172.88783264160156,52.82099914550781,42.42116165161133,16.258394241333008,139.9210968017578,50.04414367675781,721.4500122070312,140.5033416748047,177.02000427246094
2021-07-01,121.60576629638672,352.2187194824219,174.35340881347656,53.354000091552734,42.618011474609375,16.44481658935547,140.413818359375,50.68484115600586,721.7999877929688,138.85235595703125,178.97000122070312
2021-07-02,124.3995132446289,352.5267639160156,174.20587158203125,53.39799880981445,42.731571197509766,16.512611389160156,141.33163452148438,51.27287292480469,731.9199829101562,140.0930633544922,177.3000030517578
2021-07-05,,,,,,,,,,,
2021-07-06,125.32561492919922,350.6185302734375,170.84193420410156,54.16400146484375,42.7088623046875,16.393972396850586,141.7760467529297,50.82334518432617,729.5399780273438,139.69253540039062,174.07000732421875
2021-07-07,125.60767364501953,348.3425598144531,169.98622131347656,53.59600067138672,42.79970932006836,16.343128204345703,143.0222930908203,51.27286911010742,742.3699951171875,139.64364624023438,173.69000244140625
2021-07-08,124.18746948242188,343.5322265625,169.966552734375,53.07600021362305,42.62975311279297,16.307533264160156,141.88230895996094,51.32575225830078,743.5,137.20144653320312,170.6699981689453
2021-07-09,124.6587142944336,348.2729797363281,174.1370086669922,53.597999572753906,42.9283447265625,16.463775634765625,141.0611114501953,51.149471282958984,736.469970703125,137.72901916503906,170.3699951171875
2021-07-12,126.10574340820312,350.9962158203125,181.35665893554688,53.73099899291992,42.989593505859375,16.481138229370117,141.9209442138672,51.352203369140625,719.7999877929688,138.11973571777344,172.10000610351562
2021-07-13,126.46922302246094,349.9327697753906,180.6386260986328,54.06800079345703,42.94364929199219,16.359619140625,142.76144409179688,50.964359283447266,710.7000122070312,139.93675231933594,173.5500030517578
2021-07-14,127.35858917236328,345.5001220703125,180.41238403320312,54.79499816894531,43.1197509765625,16.35382652282715,143.8531494140625,50.92030715942383,701.3699951171875,139.8097381591797,171.8800048828125
2021-07-15,126.13504028320312,342.3494873046875,181.13043212890625,54.29499816894531,43.295833587646484,16.452205657958984,143.31211853027344,51.078956604003906,704.9299926757812,139.36038208007812,168.24000549316406
2021-07-16,126.10028076171875,339.0697326660156,176.36978149414062,53.03099822998047,43.22693634033203,16.400121688842773,144.34588623046875,50.72638702392578,709.989990234375,139.79019165039062,170.52000427246094
2021-07-19,123.72466278076172,334.8855285644531,170.11407470703125,53.22800064086914,42.75225067138672,16.081838607788086,139.70855712890625,49.915462493896484,711.469970703125,137.97320556640625,168.9600067138672
2021-07-20,125.34498596191406,339.5666809082031,173.8517608642578,53.10499954223633,42.55318069458008,16.151281356811523,139.5056610107422,50.31211471557617,718.760009765625,137.80714416503906,170.02000427246094
2021-07-21,126.67530822753906,344.1086730957031,173.9894561767578,51.362998962402344,42.83646011352539,16.14550018310547,139.669921875,50.95554733276367,718.4199829101562,137.4652557373047,170.89999389648438
2021-07-22,127.54182434082031,349.0382995605469,172.25833129882812,51.176998138427734,42.83646011352539,16.209150314331055,139.8438262939453,50.93792724609375,720.219970703125,138.9989471435547,171.27999877929688
2021-07-23,132.10386657714844,367.52435302734375,173.25177001953125,51.54100036621094,42.782875061035156,16.29016876220703,139.11924743652344,51.44034957885742,726.8099975585938,141.63645935058594,173.2899932861328
2021-07-26,133.11688232421875,370.1779479980469,175.80914306640625,51.64899826049805,42.706302642822266,16.307533264160156,140.0563507080078,51.74002456665039,729.6599731445312,141.8905029296875,172.89999389648438
2021-07-27,130.9965057373047,365.5564270019531,176.5566864013672,51.89099884033203,43.02787399291992,16.319103240966797,139.91146850585938,51.61663055419922,726.75,138.64723205566406,167.5
2021-07-28,135.1617889404297,370.99298095703125,176.16323852539062,51.93000030517578,42.660369873046875,16.209150314331055,140.20126342773438,51.105403900146484,722.260009765625,140.23956298828125,171.27999877929688
2021-07-29,134.84744262695312,356.1246337890625,175.425537109375,51.42499923706055,42.85943603515625,16.37118911743164,139.72787475585938,51.21998596191406,713.7999877929688,140.06369018554688,169.99000549316406
2021-07-30,133.80364990234375,354.1169738769531,173.1337432861328,51.75699996948242,42.706302642822266,16.232301712036133,139.1385955810547,51.8546142578125,744.0499877929688,140.6303253173828,173.4199981689453
2021-08-02,133.93077087402344,349.7936706542969,172.6714324951172,51.51499938964844,42.691001892089844,16.267019271850586,139.99839782714844,51.53730010986328,749.8699951171875,140.77684020996094,173.2100067138672
2021-08-03,134.70095825195312,349.0879821777344,170.15342712402344,51.082000732421875,42.668025970458984,16.313318252563477,139.60231018066406,51.32575225830078,770.02001953125,136.56654357910156,159.86000061035156
2021-08-04,134.19992065429688,356.7209167480469,169.75013732910156,51.73500061035156,42.39240264892578,16.116561889648438,137.3995819091797,51.096588134765625,770.0,136.67401123046875,158.75
2021-08-05,135.3181915283203,360.74609375,173.8124237060547,52.48899841308594,42.338809967041016,16.16864585876465,137.11940002441406,51.42271041870117,769.9099731445312,133.70428466796875,156.77999877929688
2021-08-06,134.8087158203125,361.2828063964844,174.2255401611328,52.05500030517578,42.27757263183594,16.180221557617188,137.4092254638672,51.7312126159668,770.0900268554688,133.18653869628906,158.3000030517578
2021-08-09,135.97515869140625,359.3944091796875,173.82225036621094,51.99700164794922,42.20100402832031,16.116561889648438,138.1434783935547,51.36982727050781,765.5,133.01072692871094,160.57000732421875
2021-08-10,135.86988830566406,358.9173889160156,174.16653442382812,51.58399963378906,42.476619720458984,16.255449295043945,138.34634399414062,51.51967239379883,766.5,133.86056518554688,159.67999267578125
2021-08-11,135.3455352783203,357.7545471191406,175.1697998046875,51.2400016784668,42.5455322265625,16.295961380004883,139.68923950195312,52.08378601074219,776.6500244140625,135.10122680664062,159.92999267578125
2021-08-12,136.25421142578125,360.4280700683594,176.35011291503906,51.071998596191406,42.59912872314453,16.21493911743164,139.83416748046875,52.03089904785156,774.5700073242188,135.7752685546875,160.3699951171875
2021-08-13,136.78407287597656,360.9548034667969,178.1107635498047,51.59199905395508,42.77521514892578,16.313318252563477,140.02737426757812,52.28651809692383,771.7100219726562,135.47244262695312,160.35000610351562
2021-08-16,137.3621063232422,364.3140869140625,176.1533966064453,51.79199981689453,42.85943603515625,16.319103240966797,135.9600830078125,52.224822998046875,782.5800170898438,136.76190185546875,160.35000610351562
2021-08-17,135.7253875732422,356.2538146972656,172.9468536376953,51.89099884033203,43.0125617980957,16.313318252563477,135.90211486816406,52.418731689453125,788.3699951171875,137.77786254882812,163.47000122070312
2021-08-18,134.52120971679688,353.2721862792969,171.87474060058594,52.1870002746582,42.468963623046875,16.104990005493164,135.09059143066406,52.03089904785156,785.469970703125,136.75216674804688,161.6199951171875
2021-08-19,134.7506103515625,352.9441833496094,170.40914916992188,54.37099838256836,42.39240264892578,15.931380271911621,136.11463928222656,51.96920394897461,785.5399780273438,137.3480224609375,162.27000427246094
2021-08-20,136.48814392089844,357.16815185546875,172.2484893798828,54.6879997253418,42.50725173950195,15.9545316696167,137.0034637451172,52.36585235595703,794.0900268554688,136.92794799804688,160.9600067138672
2021-08-23,139.08224487304688,361.123779296875,174.74685668945312,55.33300018310547,42.430686950683594,15.925596237182617,137.70872497558594,52.70960998535156,797.510009765625,139.51669311523438,163.36000061035156
2021-08-24,140.29388427734375,363.27056884765625,175.54356384277344,55.340999603271484,42.116783142089844,15.885087013244629,137.67007446289062,52.471614837646484,792.6400146484375,139.27244567871094,163.82000732421875
2021-08-25,141.10577392578125,366.1329345703125,175.3861846923828,54.757999420166016,42.0555305480957,15.873516082763672,135.11956787109375,52.42755889892578,796.6699829101562,138.57887268066406,160.66000366210938
2021-08-26,140.47166442871094,362.1474609375,173.6648712158203,55.012001037597656,41.802879333496094,15.636248588562012,132.9168701171875,52.004459381103516,797.4000244140625,138.19790649414062,158.8800048828125
2021-08-27,143.01759338378906,370.346923828125,177.18617248535156,55.891998291015625,41.93303298950195,15.699906349182129,133.68972778320312,52.35702133178711,807.1799926757812,139.6338653564453,160.02999877929688
2021-08-30,143.60006713867188,378.3277587890625,177.02879333496094,56.61800003051758,41.93303298950195,15.757777214050293,133.22596740722656,52.630271911621094,814.2000122070312,139.9757843017578,158.13999938964844
2021-08-31,143.7063446044922,377.0555419921875,178.32716369628906,56.91899871826172,42.10912322998047,15.867722511291504,132.3758087158203,53.485260009765625,816.6599731445312,142.01991271972656,161.22000122070312
2021-09-01,144.2208251953125,379.7091979980469,180.47140502929688,58.207000732421875,42.06319046020508,15.734626770019531,133.07139587402344,53.89072799682617,818.4400024414062,143.21307373046875,161.92999267578125
2021-09-02,142.30552673339844,372.98065185546875,178.8779754638672,58.85499954223633,42.331153869628906,15.995035171508789,131.51600646972656,54.428401947021484,821.010009765625,142.2057342529297,162.02999877929688
2021-09-03,142.75491333007812,373.9546813964844,178.03207397460938,59.053001403808594,42.43833923339844,15.94874095916748,131.39041137695312,54.40195846557617,811.3300170898438,143.37933349609375,160.55999755859375
2021-09-06,,,,,,,,,,,
2021-09-07,143.29220581054688,379.8384094238281,181.31729125976562,60.67100143432617,41.9713134765625,15.867722511291504,129.9122772216797,53.150333404541016,800.8300170898438,142.0296630859375,159.11000061035156
2021-09-08,142.70672607421875,375.2566833496094,182.11402893066406,60.60499954223633,42.04022216796875,15.971888542175293,129.1393585205078,53.00929641723633,799.7899780273438,140.93429565429688,159.4499969482422
2021-09-09,142.55776977539062,375.6839904785156,182.861572265625,59.75400161743164,41.68038558959961,15.867722511291504,126.9849624633789,52.49806594848633,785.4099731445312,139.18359375,157.02999877929688
2021-09-10,139.91102600097656,376.36981201171875,181.1009063720703,59.87200164794922,41.519596099853516,15.728839874267578,126.3763198852539,52.268890380859375,787.1199951171875,141.941650390625,153.94000244140625
2021-09-13,141.3575439453125,374.2031555175781,181.9468231201172,58.92900085449219,41.81819152832031,15.925596237182617,125.61309814453125,52.85945510864258,793.0700073242188,141.5015106201172,152.92999267578125
2021-09-14,141.5680694580078,374.2230529785156,179.40911865234375,57.7760009765625,41.657405853271484,15.81564712524414,124.55036163330078,48.998779296875,761.8599853515625,142.17637634277344,152.14999389648438
2021-09-15,143.44017028808594,371.6289978027344,181.3861541748047,58.2869987487793,41.77989959716797,15.9545316696167,122.76307678222656,50.24159622192383,765.2000122070312,134.0293731689453,152.69000244140625
2021-09-16,142.62631225585938,370.7742614746094,180.3336944580078,58.650001525878906,41.672725677490234,15.971888542175293,124.54071807861328,50.4883918762207,765.239990234375,132.97312927246094,151.88999938964844
2021-09-17,139.8355712890625,362.4854431152344,180.4615936279297,58.935001373291016,41.55787658691406,15.931380271911621,123.66153717041016,50.33855056762695,763.47998046875,130.9387969970703,151.66000366210938
2021-09-20,137.769287109375,353.52069091796875,175.68125915527344,57.542999267578125,41.54255676269531,15.746199607849121,121.37187194824219,49.79206848144531,755.9000244140625,127.23204803466797,148.83999633789062
2021-09-21,138.08065795898438,355.2897644042969,168.36326599121094,57.31399917602539,41.36647033691406,15.60152816772461,120.6666259765625,49.41305160522461,747.6300048828125,123.9752197265625,145.72000122070312
2021-09-22,139.32257080078125,341.107177734375,170.80259704589844,59.064998626708984,41.389442443847656,15.630460739135742,123.40069580078125,49.37779998779297,751.5499877929688,123.62312316894531,145.25
2021-09-23,140.2487030029297,343.84033203125,173.35997009277344,59.32600021362305,41.66506576538086,15.734626770019531,126.50189971923828,49.510005950927734,741.9500122070312,125.08039093017578,146.67999267578125
2021-09-24,141.2408447265625,350.79742431640625,173.11407470703125,59.23899841308594,41.62678909301758,15.699906349182129,125.04307556152344,49.571712493896484,739.1699829101562,127.04621887207031,147.36000061035156
2021-09-27,140.10568237304688,351.41363525390625,175.33700561523438,59.263999938964844,41.703346252441406,15.856149673461914,123.44901275634766,49.615787506103516,734.4099731445312,129.08053588867188,148.64999389648438
2021-09-28,134.89959716796875,338.5628662109375,171.6583251953125,58.3849983215332,41.466007232666016,15.763562202453613,122.0288314819336,48.25837326049805,727.489990234375,130.8312225341797,149.11000061035156
2021-09-29,133.43321228027344,337.5292053222656,169.84849548339844,59.90599822998047,41.63444519042969,15.856149673461914,123.75817108154297,49.29846954345703,733.1799926757812,134.90960693359375,151.60000610351562
2021-09-30,132.7603302001953,337.3105773925781,166.39605712890625,61.034000396728516,41.35116195678711,15.630460739135742,123.42967987060547,49.29846954345703,727.5599975585938,139.12490844726562,154.07000732421875
2021-10-01,135.60769653320312,340.90838623046875,173.1239013671875,61.314998626708984,41.57319641113281,15.717267036437988,122.46356964111328,50.426692962646484,738.0800170898438,140.43545532226562,158.5399932861328
2021-10-04,132.74395751953125,324.2312316894531,170.61570739746094,60.334999084472656,41.72631072998047,15.769347190856934,121.2076416015625,50.04768753051758,740.9600219726562,140.01490783691406,157.1300048828125
2021-10-05,135.0912628173828,330.9199523925781,171.74685668945312,63.48099899291992,41.73396682739258,15.82721996307373,121.1496810913086,50.277862548828125,747.7899780273438,140.9245147705078,162.02000427246094
2021-10-06,136.62269592285156,331.5958251953125,172.6025848388672,63.90999984741211,41.74928283691406,15.804068565368652,120.37679290771484,50.37525177001953,743.75,131.12464904785156,165.44000244140625
2021-10-07,138.27133178710938,327.2029113769531,174.7960205078125,63.185001373291016,41.757022857666016,16.082185745239258,119.00491333007812,50.81791687011719,741.9500122070312,134.56732177734375,170.77000427246094
2021-10-08,138.8280029296875,328.0278015136719,173.84193420410156,63.26599884033203,41.24571990966797,15.89221477508545,117.1113510131836,48.42753219604492,706.1300048828125,136.91456604003906,173.69000244140625
2021-10-11,137.96246337890625,323.4560546875,170.6747283935547,62.70399856567383,40.424530029296875,15.452908515930176,113.21794128417969,46.231910705566406,695.22998046875,136.40597534179688,170.72000122070312
2021-10-12,135.51434326171875,321.7862854003906,170.2911376953125,62.49399948120117,39.76602554321289,15.096712112426758,112.33878326416016,46.32929611206055,690.6199951171875,133.66749572753906,171.35000610351562
2021-10-13,136.63958740234375,322.55157470703125,170.12391662597656,62.97600173950195,39.78151321411133,15.019536018371582,112.51268005371094,46.64801788330078,696.22998046875,133.44256591796875,170.60000610351562
2021-10-14,140.1841278076172,326.5171203613281,171.55014038085938,63.380001068115234,40.22309494018555,15.209502220153809,115.21778869628906,47.7989501953125,703.6699829101562,132.72860717773438,169.3800048828125
2021-10-15,140.39962768554688,322.7702331542969,173.56651306152344,62.82899856567383,40.49424743652344,15.257002830505371,113.57540130615234,47.825504302978516,699.030029296875,131.78968811035156,170.55999755859375
2021-10-18,141.79998779296875,333.2853698730469,168.33377075195312,63.797000885009766,40.21535110473633,15.037346839904785,113.40150451660156,47.11724090576172,706.8800048828125,131.7505645751953,171.75
2021-10-19,142.255859375,337.9068908691406,168.3730926513672,63.900001525878906,40.55622482299805,15.19169807434082,114.54151153564453,48.0202751159668,717.9099731445312,133.74575805664062,172.0399932861328
2021-10-20,140.7978973388672,338.69207763671875,167.75343322753906,62.513999938964844,41.5323600769043,15.381669044494629,117.80696105957031,48.436378479003906,734.010009765625,136.14190673828125,173.5
2021-10-21,140.91409301757812,339.7853088378906,168.5304718017578,65.31600189208984,41.36193084716797,15.292619705200195,112.88948822021484,47.83435821533203,735.6699829101562,137.54052734375,182.05999755859375
2021-10-22,136.6241912841797,322.6211242675781,166.64195251464844,66.47799682617188,41.005550384521484,15.13233470916748,112.90879821777344,48.00257110595703,730.9299926757812,137.97085571289062,180.75
2021-10-25,136.50550842285156,326.6761169433594,169.18948364257812,67.16600036621094,40.73440933227539,15.221378326416016,112.00064849853516,47.878623962402344,731.010009765625,139.06626892089844,182.99000549316406
2021-10-26,138.354248046875,313.8750305175781,169.218994140625,66.85199737548828,41.121768951416016,15.061094284057617,112.41608428955078,47.59532165527344,728.22998046875,139.27163696289062,182.5399932861328
2021-10-27,145.21592712402344,310.3070373535156,166.7698211669922,66.29199981689453,40.773155212402344,14.87706184387207,112.66726684570312,46.42668151855469,714.510009765625,137.28623962402344,180.91000366210938
2021-10-28,144.84996032714844,314.978271484375,166.89768981933594,67.40499877929688,40.90483856201172,15.167952537536621,112.10692596435547,45.94860076904297,706.27001953125,137.1492919921875,181.11000061035156
2021-10-29,147.03192138671875,321.58746337890625,166.29771423339844,69.03099822998047,41.05204391479492,14.995793342590332,111.13115692138672,45.53250503540039,674.8900146484375,137.1688690185547,181.0
2021-11-01,142.51406860351562,327.958251953125,167.39932250976562,68.11699676513672,41.021053314208984,15.061094284057617,111.93302154541016,46.2673225402832,671.3699951171875,138.6554718017578,183.8000030517578
2021-11-02,144.43630981445312,326.0698547363281,167.0452423095703,67.77200317382812,40.726661682128906,14.977983474731445,111.87505340576172,46.6037483215332,681.5,137.09059143066406,183.94000244140625
2021-11-03,145.5938262939453,329.58819580078125,167.29115295410156,68.8290023803711,41.0133056640625,14.948302268981934,117.80696105957031,46.878204345703125,692.5399780273438,136.4353485107422,184.16000366210938
2021-11-04,147.25189208984375,333.792236328125,167.4878387451172,66.83999633789062,40.16886520385742,14.722708702087402,118.49288940429688,46.68342590332031,686.0700073242188,139.349853515625,192.91000366210938
2021-11-05,147.8323974609375,339.0399475097656,172.7501220703125,64.5719985961914,40.471004486083984,14.90080738067627,118.51219177246094,47.719261169433594,689.3200073242188,136.5038299560547,187.1999969482422
2021-11-08,148.01014709472656,336.5452880859375,173.96978759765625,65.1449966430664,40.540733337402344,14.7701997756958,116.76356506347656,47.35627746582031,695.1799926757812,135.12478637695312,185.13999938964844
2021-11-09,147.89842224121094,333.3152160644531,172.23866271972656,65.5989990234375,40.471004486083984,14.66927719116211,115.79744720458984,47.58646774291992,696.3099975585938,136.71897888183594,186.80999755859375
2021-11-10,144.89414978027344,325.6325988769531,171.58946228027344,64.69100189208984,40.749900817871094,14.811758995056152,115.49796295166016,47.95830154418945,701.25,136.2201690673828,182.75
2021-11-11,144.76800537109375,325.7319030761719,159.45181274414062,65.75800323486328,40.633697509765625,14.793950080871582,114.4545669555664,47.506778717041016,694.2100219726562,141.27659606933594,185.7100067138672
2021-11-12,147.65956115722656,338.8014221191406,157.0124969482422,68.26100158691406,40.54848098754883,14.80582046508789,114.23236083984375,47.365135192871094,689.3499755859375,142.244873046875,187.8300018310547
2021-11-15,147.43511962890625,345.4305725097656,155.8321533203125,67.93299865722656,40.5949592590332,14.722708702087402,113.77826690673828,47.25889587402344,692.9099731445312,138.1762237548828,177.60000610351562
2021-11-16,146.86309814453125,340.8586730957031,156.22560119628906,68.73999786376953,40.33155059814453,14.63959789276123,114.34829711914062,47.02870178222656,689.1799926757812,136.49404907226562,179.69000244140625
2021-11-17,147.03289794921875,338.68212890625,154.7501983642578,69.16899871826172,40.07590866088867,14.63959789276123,113.21794128417969,47.568756103515625,691.0399780273438,135.10520935058594,177.0399932861328
2021-11-18,148.81211853027344,336.6148681640625,153.0288848876953,68.2020034790039,39.6963005065918,14.479308128356934,113.01506042480469,46.72769546508789,685.8800048828125,134.31300354003906,174.0
2021-11-19,147.9063720703125,343.184326171875,151.4748077392578,67.87999725341797,39.40190505981445,14.324959754943848,111.70116424560547,45.95745849609375,682.3400268554688,129.48155212402344,170.5
