Date,JNJ,PFE,MRK,ABBV,LLY,BMY,GILD,AMGN,MDT,SYK,ISRG,DHR,TMO,UNH,HUM,CI,HCA,CVS,ZBH,REGN
2021-02-19,141.39964294433594,27.279470443725586,61.0157470703125,87.42120361328125,191.46510314941406,50.279850006103516,53.47715759277344,199.4115447998047,98.30231475830078,230.4905242919922,250.0500030517578,200.82684326171875,472.96844482421875,301.1890563964844,361.26470947265625,187.91635131835938,170.11209106445312,60.28907775878906,146.39959716796875,467.7756652832031
2021-02-22,141.3123321533203,27.136898040771484,61.52482986450195,89.12783813476562,191.23634338378906,50.60342788696289,53.26115036010742,199.2222137451172,100.40144348144531,231.499755859375,247.13333129882812,195.841796875,457.5801696777344,304.028564453125,364.1210021972656,192.4151153564453,167.6664581298828,60.34044647216797,149.82901000976562,458.0396728515625
2021-02-23,140.0639190673828,26.859663009643555,61.204593658447266,88.47016143798828,192.95169067382812,50.37942123413086,52.9039192199707,200.07427978515625,102.35308837890625,234.74632263183594,248.23666381835938,194.40878295898438,453.1651611328125,305.7637939453125,362.5873718261719,195.65347290039062,167.9062042236328,59.62129592895508,151.25869750976562,465.4485778808594
2021-02-24,141.94088745117188,26.73293685913086,61.2292366027832,90.48482513427734,194.89569091796875,51.93095016479492,52.9288444519043,197.9484100341797,102.99495697021484,236.89805603027344,252.90333557128906,193.67059326171875,451.0414733886719,308.269287109375,365.5682067871094,197.74185180664062,168.25144958496094,60.271968841552734,152.9593505859375,456.070556640625
2021-02-25,142.08934020996094,26.788379669189453,61.27028274536133,89.35261535644531,194.22860717773438,51.5244026184082,52.16452407836914,195.82252502441406,102.24899291992188,234.0037078857422,247.26333618164062,190.42250061035156,445.9154357910156,305.1699523925781,364.7919006347656,192.58990478515625,167.86782836914062,59.355892181396484,153.71629333496094,450.6904296875
2021-02-26,138.33541870117188,26.52699089050293,59.628089904785156,89.69393920898438,195.24827575683594,50.885536193847656,51.00974655151367,193.584716796875,101.45964813232422,231.06179809570312,245.60000610351562,190.7785186767578,444.54254150390625,308.2785949707031,363.8909606933594,193.10507202148438,164.9906005859375,58.32853317260742,152.37069702148438,448.0848693847656
2021-03-01,139.08621215820312,26.68540382385254,59.431026458740234,90.251708984375,196.75387573242188,51.13444519042969,51.890377044677734,195.4093780517578,102.23162841796875,234.03228759765625,253.07000732421875,195.98941040039062,453.9058532714844,310.5333557128906,368.942138671875,197.7510223388672,168.28024291992188,59.31307601928711,152.6883544921875,460.49603271484375
2021-03-02,138.82427978515625,26.542831420898438,59.816951751708984,89.78550720214844,194.53353881835938,50.83574676513672,52.347293853759766,194.2474365234375,102.24031066894531,233.63241577148438,250.0,194.61720275878906,456.42449951171875,310.524169921875,370.264892578125,201.94618225097656,170.88893127441406,59.022010803222656,150.6232452392578,452.3511962890625
2021-03-03,136.37989807128906,27.2398738861084,60.18644714355469,88.8364486694336,192.49427795410156,50.40430450439453,52.13129806518555,192.74124145507812,102.3097152709961,231.24269104003906,242.38333129882812,190.78726196289062,445.4117431640625,308.8817138671875,366.72808837890625,202.97654724121094,168.39532470703125,59.09904861450195,149.2776641845703,444.2660217285156
2021-03-04,133.62994384765625,27.089374542236328,59.25860595703125,87.9540023803711,191.10293579101562,49.23443603515625,52.530067443847656,190.99407958984375,99.98509216308594,224.50192260742188,236.38999938964844,186.21035766601562,436.02850341796875,309.75390625,372.4311218261719,206.61048889160156,169.1242218017578,59.21891403198242,146.00709533691406,446.90142822265625
2021-03-05,136.27517700195312,27.2398738861084,60.04685592651367,88.828125,197.18270874023438,50.13880157470703,53.68486022949219,196.00323486328125,102.5785903930664,228.52920532226562,237.7899932861328,189.63217163085938,441.3720703125,322.0861511230469,382.81158447265625,212.167236328125,176.1926727294922,60.468868255615234,148.10955810546875,459.024169921875
2021-03-08,137.4100799560547,27.20818328857422,60.90079116821289,88.33695983886719,197.28753662109375,50.155399322509766,53.79285430908203,196.07211303710938,101.1994400024414,224.6923370361328,228.3000030517578,184.4473114013672,434.4384460449219,324.9349670410156,384.421875,216.9879608154297,181.4676055908203,61.41062927246094,146.2406768798828,460.63525390625
2021-03-09,137.6719207763672,27.287391662597656,60.876163482666016,88.90306854248047,196.41082763671875,50.25495910644531,53.44392395019531,197.08767700195312,101.52904510498047,225.80624389648438,234.26666259765625,187.8865203857422,442.59674072265625,326.61456298828125,386.1278381347656,218.6048126220703,176.7872772216797,60.982547760009766,146.39019775390625,468.0342102050781
2021-03-10,138.93775939941406,27.66759490966797,61.38523483276367,89.91039276123047,195.78189086914062,50.55364990234375,53.09500503540039,197.92259216308594,102.92555236816406,228.5768280029297,239.93666076660156,184.925048828125,435.6631164550781,324.40606689453125,386.2812805175781,220.09226989746094,177.78472900390625,62.24106979370117,149.8756866455078,465.3689880371094
2021-03-11,138.92904663085938,27.493331909179688,61.278499603271484,89.80215454101562,195.55320739746094,50.07242965698242,52.413761138916016,198.9639892578125,102.4398193359375,227.79612731933594,244.0,190.38775634765625,454.8540344238281,327.65386962890625,384.7476501464844,220.91453552246094,177.6504364013672,61.9414176940918,149.79161071777344,467.367919921875
2021-03-12,139.33062744140625,27.675518035888672,61.792057037353516,90.09355163574219,198.2881317138672,50.31303405761719,51.72477722167969,198.26683044433594,103.0556640625,229.22425842285156,244.663330078125,186.44488525390625,444.9474792480469,331.5370788574219,389.6551818847656,224.9335479736328,181.67857360839844,63.285545349121094,152.46412658691406,468.859619140625
2021-03-15,140.04647827148438,28.047794342041016,63.1422004699707,91.7918701171875,180.2584991455078,50.93531799316406,52.99352264404297,203.08665466308594,103.3505859375,229.6907958984375,245.02000427246094,188.459716796875,447.507080078125,329.5442199707031,389.2046203613281,226.8090362548828,183.9707794189453,64.18450927734375,150.88490295410156,481.27081298828125
2021-03-16,140.8758087158203,28.380474090576172,63.62260437011719,92.27471160888672,181.91659545898438,51.35845947265625,53.783348083496094,206.83924865722656,103.16844177246094,226.6250457763672,242.2100067138672,187.50437927246094,441.1921081542969,330.2146911621094,386.38665771484375,223.29820251464844,178.37496948242188,64.27010345458984,149.74484252929688,479.51055908203125
2021-03-17,140.35203552246094,28.348783493041992,64.02848052978516,87.44617462158203,177.9428253173828,51.590782165527344,54.12784194946289,210.23895263671875,102.83882904052734,224.8636932373047,241.54666137695312,185.97592163085938,437.4167785644531,327.9611511230469,386.3963623046875,223.50146484375,178.355712890625,63.36260223388672,149.99717712402344,493.27423095703125
2021-03-18,140.09014892578125,28.332948684692383,64.0036392211914,86.3888931274414,175.2746124267578,51.715232849121094,53.842159271240234,210.36802673339844,103.07303619384766,219.79859924316406,233.10667419433594,187.5478057861328,440.52008056640625,337.15240478515625,390.82452392578125,225.26614379882812,180.7882843017578,63.76499557495117,148.47401428222656,472.0618896484375
2021-03-19,139.71473693847656,28.142845153808594,64.20243835449219,86.09752655029297,175.6176300048828,52.02223205566406,54.16144943237305,211.67628479003906,101.15608215332031,218.9798126220703,235.8300018310547,191.9857177734375,439.7886962890625,340.43963623046875,392.80859375,224.74874877929688,181.33639526367188,62.65201187133789,149.6607666015625,471.0873107910156
2021-03-22,140.1163330078125,28.515127182006836,64.20243835449219,88.1621322631836,177.09474182128906,52.5864143371582,55.06049346923828,214.90386962890625,101.34689331054688,220.96017456054688,238.2433319091797,194.14822387695312,449.3255310058594,341.631591796875,387.584716796875,223.95416259765625,180.93251037597656,62.900306701660156,149.73553466796875,480.5548095703125
2021-03-23,139.98538208007812,28.008195877075195,63.175350189208984,87.27967071533203,175.03634643554688,51.955848693847656,54.1950569152832,210.9016571044922,99.77690887451172,218.43711853027344,236.94000244140625,191.3430633544922,446.70660400390625,343.1588439941406,387.2397155761719,220.29550170898438,176.58656311035156,61.556156158447266,145.90432739257812,467.1690368652344
2021-03-24,141.34725952148438,28.206218719482422,63.150474548339844,85.79782104492188,171.6915283203125,51.690345764160156,54.06901931762695,211.27175903320312,100.58357238769531,222.60728454589844,237.02333068847656,190.60488891601562,440.1444091796875,345.11444091796875,397.44775390625,222.23573303222656,177.4807586669922,62.67770004272461,147.12841796875,457.7810974121094
2021-03-25,141.39964294433594,28.253734588623047,63.00967788696289,86.48048400878906,174.47410583496094,52.09689712524414,53.76654052734375,211.9430694580078,101.62969970703125,224.0639190673828,234.8333282470703,190.10935974121094,437.1006164550781,345.5706481933594,399.163330078125,223.02105712890625,180.13449096679688,63.41396713256836,147.5302276611328,460.9236755371094
2021-03-26,143.98370361328125,28.713153839111328,64.1030502319336,88.22872924804688,176.58963012695312,53.051055908203125,54.81683349609375,217.6321563720703,103.35578155517578,229.4337158203125,243.5833282470703,196.69873046875,454.66217041015625,350.59002685546875,406.0165710449219,225.22909545898438,183.711181640625,65.03206634521484,150.97425842285156,474.2795715332031
2021-03-29,144.95269775390625,29.006221771240234,64.85680389404297,88.85313415527344,177.5712127685547,53.158912658691406,55.615047454833984,219.43963623046875,103.87883758544922,230.43338012695312,241.31666564941406,197.22901916503906,453.1896667480469,352.9926452636719,407.6172790527344,228.7122802734375,179.98065185546875,65.32315826416016,149.93539428710938,478.8641357421875
2021-03-30,144.05355834960938,28.60226058959961,63.74687194824219,88.90306854248047,176.77072143554688,52.52833938598633,55.03528594970703,214.9554443359375,103.59117126464844,232.05618286132812,242.163330078125,193.85604858398438,446.17303466796875,347.870849609375,408.71173095703125,227.09544372558594,181.2786102294922,65.13482666015625,150.88067626953125,468.073974609375
2021-03-31,143.4773712158203,28.697309494018555,63.854549407958984,90.09355163574219,178.0286102294922,52.78755569458008,54.30428695678711,214.14642333984375,102.98091125488281,232.51437377929688,246.31333923339844,195.66424560546875,451.02532958984375,346.4833068847656,402.5097351074219,223.34439086914062,181.0863494873047,64.40708923339844,149.81378173828125,470.5303649902344
2021-04-01,142.15042114257812,28.752756118774414,63.854549407958984,90.34327697753906,176.52294921875,52.62032699584961,55.82511520385742,214.45626831054688,103.03321838378906,231.91297912597656,249.1999969482422,195.66424560546875,450.9462585449219,341.8271789550781,396.33642578125,223.4275665283203,178.98069763183594,63.61088180541992,149.7388916015625,472.31048583984375
2021-04-02,,,,,,,,,,,,,,,,,,,,
2021-04-05,142.6741943359375,28.73691177368164,63.779998779296875,88.36194610595703,176.18942260742188,52.812644958496094,55.74108123779297,216.90919494628906,104.82904815673828,237.19175720214844,255.30999755859375,196.9247283935547,459.9295959472656,344.7232666015625,396.6532287597656,224.8226318359375,180.75942993164062,64.24443054199219,152.26576232910156,481.88739013671875
2021-04-06,142.63929748535156,28.554729461669922,62.77775573730469,87.7292251586914,174.19776916503906,51.82595443725586,55.648658752441406,214.39602661132812,105.61363220214844,237.10585021972656,255.61666870117188,197.3767852783203,463.24029541015625,339.31280517578125,391.0656433105469,220.9329833984375,179.2018280029297,63.88486099243164,153.02378845214844,476.039794921875
2021-04-07,142.83131408691406,28.4438419342041,63.051082611083984,87.58769226074219,173.74038696289062,51.89284896850586,55.119319915771484,213.55255126953125,105.16031646728516,236.1990203857422,253.67333984375,196.5248565673828,460.9079895019531,340.4955139160156,395.28997802734375,221.94004821777344,179.5768280029297,63.7735481262207,152.31253051757812,479.1326599121094
2021-04-08,142.27264404296875,28.483444213867188,62.529266357421875,88.32862091064453,174.01669311523438,51.76742935180664,54.6319694519043,212.4853057861328,105.1777572631836,238.51861572265625,256.7833251953125,199.88909912109375,465.97784423828125,339.7971496582031,390.892822265625,220.1199951171875,180.79788208007812,63.174251556396484,153.98768615722656,473.73260498046875
2021-04-09,140.77108764648438,28.99038314819336,63.20847702026367,89.52745056152344,175.80824279785156,52.35274887084961,54.707603454589844,214.2669219970703,106.35462951660156,241.8118896484375,261.49334716796875,201.9928436279297,473.2613220214844,350.4223937988281,401.0599060058594,227.3726348876953,183.52850341796875,63.41396713256836,158.6109161376953,472.5491943359375
2021-04-12,141.111572265625,29.283458709716797,63.1339225769043,90.11851501464844,173.26388549804688,52.419639587402344,54.32949447631836,214.2583465576172,106.17155456542969,240.3895721435547,259.7533264160156,204.14869689941406,470.3954162597656,350.4038391113281,396.7108459472656,227.11392211914062,184.27847290039062,63.74786376953125,157.53469848632812,470.1922607421875
2021-04-13,139.22584533691406,29.43395233154297,63.3078727722168,90.09355163574219,173.94049072265625,53.1638298034668,54.52274703979492,215.1276092529297,107.77558898925781,242.05056762695312,264.8233337402344,211.10317993164062,479.1612548828125,348.7461853027344,400.4551696777344,226.59654235839844,181.31710815429688,63.371150970458984,157.6656951904297,474.40887451171875
2021-04-14,139.60995483398438,29.441871643066406,63.28300476074219,89.23405456542969,174.3883514404297,53.35615539550781,54.86724090576172,214.84359741210938,108.01097869873047,240.82867431640625,261.9433288574219,206.28721618652344,472.4311828613281,349.7984924316406,405.869873046875,230.45840454101562,183.59584045410156,64.27867889404297,157.5159149169922,478.50616455078125
2021-04-15,140.02029418945312,29.7824649810791,63.498374938964844,90.06825256347656,177.17095947265625,53.88294219970703,55.26215362548828,219.58595275878906,109.71089935302734,245.18153381347656,268.239990234375,210.88583374023438,488.5794677734375,363.1896057128906,416.61322021484375,235.00404357910156,186.0379638671875,64.87796783447266,160.7446746826172,491.91180419921875
2021-04-16,141.6354217529297,30.550792694091797,64.16929626464844,90.92774200439453,180.34423828125,54.73583984375,56.18642044067383,220.0851287841797,109.76321411132812,245.4487762451172,270.8566589355469,211.29441833496094,487.1366271972656,364.1208801269531,417.8996276855469,233.3502960205078,189.34547424316406,64.96357727050781,160.8569793701172,499.827880859375
2021-04-19,142.0281982421875,30.835941314697266,64.32667541503906,91.51758575439453,180.71588134765625,54.852901458740234,55.41339111328125,220.30889892578125,109.95500183105469,245.0860595703125,270.39666748046875,210.3643035888672,481.91851806640625,363.0313415527344,422.3544006347656,233.2763671875,187.38406372070312,64.85228729248047,161.46533203125,496.9339904785156
2021-04-20,145.33689880371094,30.915145874023438,65.0804443359375,91.87147521972656,181.64027404785156,55.2542610168457,55.77470016479492,223.03729248046875,111.82927703857422,246.6897430419922,270.3699951171875,210.24253845214844,476.7004699707031,369.2612609863281,425.3114318847656,234.08938598632812,185.5091552734375,64.98927307128906,162.66323852539062,501.63787841796875
2021-04-21,145.43289184570312,31.311195373535156,65.62712097167969,93.3629379272461,181.96424865722656,55.45493698120117,56.11918640136719,222.7274627685547,113.54663848876953,251.90174865722656,297.1266784667969,212.45932006835938,474.77337646484375,371.3843994140625,426.7034912109375,233.74754333496094,189.9224090576172,65.66561126708984,165.3210906982422,503.68646240234375
2021-04-22,144.2019805908203,30.606237411499023,64.57516479492188,92.73096466064453,178.24777221679688,55.45493698120117,55.15292739868164,219.51708984375,113.19794464111328,252.16905212402344,286.5533447265625,219.8658447265625,478.5287780761719,369.2705383300781,426.90509033203125,233.3225555419922,193.74908447265625,65.64837646484375,166.0042724609375,487.7250061035156
2021-04-23,144.49874877929688,30.62207794189453,64.5089111328125,93.85164642333984,179.83920288085938,55.19572830200195,55.01848602294922,221.22122192382812,114.37481689453125,254.870361328125,291.84332275390625,225.82931518554688,482.3632507324219,372.7812805175781,430.7262268066406,232.63885498046875,194.70101928710938,65.53636169433594,166.22886657714844,485.9449157714844
2021-04-26,143.2765655517578,30.637924194335938,64.2190170288086,93.8600845336914,178.40977478027344,55.09539794921875,55.25375747680664,219.92161560058594,113.43330383300781,253.2285614013672,288.64666748046875,224.3688507080078,488.2434387207031,368.63726806640625,428.3259582519531,230.40301513671875,192.83566284179688,65.27783203125,164.45077514648438,498.40576171875
2021-04-27,142.45594787597656,30.45574951171875,64.07819366455078,93.9021987915039,173.63552856445312,55.1539306640625,54.33789825439453,219.58595275878906,113.30255126953125,252.9899444580078,287.1266784667969,224.29928588867188,484.46826171875,367.370849609375,430.8797912597656,231.3823699951172,191.2973175048828,64.72631072998047,165.04031372070312,489.0973815917969
2021-04-28,141.4083709716797,30.740896224975586,63.854549407958984,94.3150863647461,172.0536346435547,55.21245574951172,54.144649505615234,203.73219299316406,114.37481689453125,247.7874755859375,289.5966796875,224.62094116210938,480.1001281738281,367.4546813964844,421.1062927246094,228.33346557617188,190.84542846679688,64.97621154785156,167.0524444580078,485.0796813964844
2021-04-29,143.34640502929688,30.57455062866211,61.029991149902344,93.43875885009766,173.62599182128906,52.586875915527344,53.64049530029297,202.01084899902344,114.63633728027344,251.46255493164062,287.739990234375,223.0474853515625,458.94134521484375,373.93597412109375,429.76617431640625,231.1975860595703,194.16256713867188,65.8121109008789,167.15536499023438,482.324951171875
2021-04-30,142.06314086914062,30.614164352416992,61.70920944213867,93.9527587890625,174.169189453125,52.193870544433594,53.329612731933594,206.2539825439453,114.13070678710938,250.6988983154297,288.3333435058594,220.75253295898438,464.71282958984375,371.3750915527344,427.4619140625,230.06118774414062,193.31642150878906,65.83795928955078,165.79840087890625,478.6453552246094
