Date,PLD,AMT,CCI,SPG,O,PSA,WELL,EQIX
2021-03-03,84.19976043701172,176.91433715820312,119.20701599121094,88.45596313476562,46.34558868408203,188.3037109375,60.94347381591797,557.6243896484375
2021-03-04,83.78800201416016,175.41465759277344,119.69660186767578,85.44509887695312,45.331451416015625,188.71151733398438,61.570396423339844,550.5372924804688
2021-03-05,85.30363464355469,174.37713623046875,120.51528930664062,86.26766204833984,45.72032165527344,191.72962951660156,62.03837585449219,556.9129638671875
2021-03-08,84.05957794189453,173.20880126953125,117.8023910522461,86.67894744873047,46.086326599121094,194.6660919189453,63.777870178222656,542.6471557617188
2021-03-09,86.1358871459961,176.73121643066406,121.22960662841797,86.1357421875,46.292213439941406,195.79177856445312,64.2458267211914,567.9954833984375
2021-03-10,85.61024475097656,178.2308349609375,121.95201110839844,88.70429229736328,46.833595275878906,195.6367950439453,65.31423950195312,582.5803833007812
2021-03-11,87.22219848632812,186.49630737304688,125.00201416015625,89.89157104492188,47.13859176635742,194.63348388671875,64.78448486328125,597.07421875
2021-03-12,88.73783874511719,187.62977600097656,128.45875549316406,91.45132446289062,47.98499298095703,198.2552032470703,65.44670104980469,609.3059692382812
2021-03-15,90.04319763183594,190.49826049804688,130.7740478515625,93.90347290039062,48.7398796081543,199.43130493164062,65.82637786865234,610.7197265625
2021-03-16,91.31349182128906,194.29098510742188,133.6155548095703,90.93917846679688,48.7703857421875,201.77532958984375,64.37828826904297,612.3433837890625
2021-03-17,89.44743347167969,194.57872009277344,133.54273986816406,91.75395965576172,48.70937728881836,198.75689697265625,65.06700134277344,598.770751953125
2021-03-18,90.01162719726562,194.0032501220703,133.72889709472656,90.65205383300781,48.198509216308594,199.04473876953125,63.44231414794922,589.99609375
2021-03-19,88.4865951538086,193.4365234375,134.0769805908203,90.5511703491211,47.08522415161133,192.0126953125,62.44455337524414,595.6785278320312
2021-03-22,91.3691635131836,196.89793395996094,135.91465759277344,89.4337387084961,47.626609802246094,194.6774444580078,62.69178771972656,608.111083984375
2021-03-23,92.73550415039062,200.4029541015625,136.5623016357422,85.67791748046875,48.000244140625,199.77674865722656,62.6829719543457,616.3931884765625
2021-03-24,91.51900482177734,197.9180145263672,135.74468994140625,84.8941421508789,48.2137451171875,198.3291778564453,62.85074234008789,604.1432495117188
2021-03-25,92.05673217773438,198.10987854003906,135.59088134765625,88.18437957763672,48.732261657714844,198.46080017089844,62.83306884765625,609.4153442382812
2021-03-26,94.12830352783203,208.22373962402344,140.28622436523438,88.983642578125,48.96864318847656,201.16668701171875,64.80210876464844,623.5626220703125
2021-03-29,94.1194839477539,210.84812927246094,141.69483947753906,88.3162841796875,48.96100616455078,203.96311950683594,63.292213439941406,627.4026489257812
2021-03-30,94.11067962646484,206.76768493652344,138.42425537109375,89.54236602783203,48.89237976074219,203.1735076904297,64.39594268798828,615.5448608398438
2021-03-31,93.44071197509766,208.4329833984375,139.34715270996094,88.28526306152344,48.59772872924805,202.95143127441406,63.248077392578125,619.877685546875
2021-04-01,95.64452362060547,209.30484008789062,141.23341369628906,89.39494323730469,49.82989501953125,207.2118377685547,64.67850494384766,618.4273071289062
2021-04-02,,,,,,,,
2021-04-05,95.52991485595703,213.39401245117188,143.6458740234375,89.27854919433594,49.93704605102539,209.9506378173828,64.28116607666016,629.591796875
2021-04-06,96.36734771728516,212.3739013671875,142.9820098876953,90.3959732055664,49.845218658447266,209.98353576660156,65.48201751708984,628.1962280273438
2021-04-07,96.6406021118164,213.359130859375,142.69056701660156,90.79948425292969,50.16664505004883,210.32073974609375,66.40031433105469,624.310546875
2021-04-08,95.59161376953125,210.22032165527344,142.27772521972656,89.71658325195312,50.05950164794922,211.1761016845703,66.77117156982422,627.2658081054688
2021-04-09,96.53484344482422,209.59259033203125,141.86485290527344,90.95643615722656,49.891117095947266,212.09727478027344,66.32085418701172,627.0560913085938
2021-04-12,96.82575225830078,211.6521453857422,143.7267608642578,90.03831481933594,50.25849151611328,214.5481719970703,66.56808471679688,630.67724609375
2021-04-13,97.65436553955078,212.9755096435547,143.37869262695312,88.97110748291016,50.51103210449219,219.5570068359375,66.92127990722656,643.75732421875
2021-04-14,96.66706085205078,211.8098602294922,142.22915649414062,89.26929473876953,50.02122497558594,216.8757781982422,66.30318450927734,633.3040771484375
2021-04-15,99.04714965820312,216.6125946044922,145.2892303466797,89.9049072265625,51.21510696411133,220.2149658203125,67.32746124267578,655.6879272460938
2021-04-16,99.22345733642578,217.8921661376953,145.41064453125,91.90593719482422,51.29165267944336,219.4336395263672,66.83299255371094,645.9188232421875
2021-04-19,98.95018768310547,217.82205200195312,146.30116271972656,91.46649932861328,51.536556243896484,222.37808227539062,66.11775207519531,654.2650756835938
2021-04-20,101.15397644042969,221.4416046142578,148.14694213867188,89.66165924072266,52.49321746826172,224.8372344970703,67.21266174316406,662.4102783203125
2021-04-21,101.11872100830078,221.0121612548828,148.05787658691406,92.30614471435547,53.06720733642578,224.99346923828125,67.42456817626953,662.328369140625
2021-04-22,101.09228515625,220.45126342773438,149.12649536132812,90.75241088867188,52.868202209472656,227.43626403808594,66.7800064086914,654.8851928710938
2021-04-23,101.25978088378906,222.6422882080078,151.5308074951172,91.74899291992188,53.11310577392578,227.6336212158203,66.61223602294922,655.0130004882812
2021-04-26,101.56829833984375,221.72206115722656,150.65652465820312,94.29932403564453,53.0518684387207,226.2765655517578,67.00959014892578,653.9730834960938
2021-04-27,101.24213409423828,221.2838592529297,149.55555725097656,96.01786804199219,52.69984436035156,226.22720336914062,67.52172088623047,651.1546020507812
2021-04-28,101.4625244140625,220.81060791015625,149.91986083984375,96.59854125976562,52.50084686279297,224.7221221923828,66.68285369873047,645.2258911132812
2021-04-29,102.4938735961914,219.46092224121094,152.16229248046875,96.7790298461914,53.04423904418945,229.86256408691406,67.17735290527344,644.0401000976562
2021-04-30,102.72309875488281,223.28208923339844,153.0527801513672,95.53133392333984,53.101829528808594,231.24427795410156,66.25021362304688,657.4302368164062
2021-05-03,102.26469421386719,221.22250366210938,151.9517822265625,96.67701721191406,52.74089050292969,228.6699676513672,67.53936767578125,648.5733032226562
2021-05-04,101.90327453613281,218.12001037597656,148.87551879882812,95.2331314086914,53.07111740112305,229.75559997558594,66.14424133300781,647.6429443359375
2021-05-05,99.62014770507812,217.87461853027344,148.2926483154297,94.88786315917969,51.55830764770508,225.86529541015625,64.14869689941406,632.109375
2021-05-06,101.12753295898438,213.8606719970703,146.43067932128906,96.4572982788086,51.8731575012207,226.3505859375,64.9080810546875,637.6551513671875
2021-05-07,102.27349853515625,216.9018096923828,148.40597534179688,98.04242706298828,52.295501708984375,228.04483032226562,65.95882415771484,650.7625122070312
2021-05-10,102.43218231201172,217.8921661376953,148.30075073242188,99.46275329589844,51.865478515625,227.95437622070312,66.1546859741211,656.7369384765625
2021-05-11,101.2509536743164,216.7528076171875,147.51548767089844,96.2375717163086,50.82878494262695,225.6186065673828,65.0685806274414,654.9490966796875
2021-05-12,99.05598449707031,212.05531311035156,144.77110290527344,92.29830932617188,49.71529769897461,221.8270263671875,63.243553161621094,643.3832397460938
2021-05-13,100.05207824707031,213.84317016601562,145.51588439941406,92.58863830566406,49.692264556884766,225.31431579589844,64.16941833496094,652.5684204101562
2021-05-14,101.06583404541016,216.26202392578125,146.6168975830078,95.87659454345703,50.176048278808594,224.9030303955078,65.18431091308594,658.5794677734375
2021-05-17,100.66034698486328,215.4995574951172,147.33737182617188,95.92367553710938,50.22212600708008,227.47731018066406,65.09528350830078,652.20361328125
2021-05-18,101.35673522949219,215.9027099609375,147.9607391357422,96.1826400756836,50.28355407714844,226.64671325683594,65.10417175292969,655.106689453125
2021-05-19,101.68289947509766,215.6310272216797,147.2159423828125,95.9472427368164,50.421775817871094,227.44448852539062,64.82819366455078,655.1342163085938
2021-05-20,103.45474243164062,219.82025146484375,150.13031005859375,96.1826400756836,51.381690979003906,229.7062530517578,65.38017272949219,666.8199462890625
2021-05-21,103.60459899902344,219.05775451660156,150.2113037109375,96.0335464477539,51.128265380859375,227.60069274902344,65.23770904541016,664.1640625
2021-05-24,104.15113830566406,221.5380096435547,150.7698516845703,97.80699920654297,52.32621765136719,229.0154266357422,66.46627807617188,662.40576171875
2021-05-25,104.17759704589844,222.05508422851562,152.35655212402344,97.61865997314453,52.863773345947266,229.27859497070312,66.61762237548828,673.35888671875
2021-05-26,103.58698272705078,223.01039123535156,152.4941864013672,99.42350769042969,53.078792572021484,229.9447479248047,66.76005554199219,673.477783203125
2021-05-27,103.01399230957031,222.70361328125,153.23086547851562,100.67120361328125,52.37998962402344,230.1833038330078,65.96772766113281,673.2031860351562
2021-05-28,103.87786865234375,223.88677978515625,153.40896606445312,100.82816314697266,52.70749282836914,232.3298797607422,66.56419372558594,674.6959228515625
2021-05-31,,,,,,,,
2021-06-01,105.6321029663086,226.61241149902344,155.0442657470703,105.3010482788086,53.43952560424805,234.86305236816406,68.28238677978516,677.168701171875
2021-06-02,107.31578063964844,230.4335174560547,158.11244201660156,106.08576202392578,54.41043472290039,236.8616485595703,69.27945709228516,694.3033447265625
2021-06-03,107.43038177490234,230.80162048339844,157.7886505126953,105.19902801513672,54.08682632446289,237.5690460205078,68.29129028320312,711.621337890625
2021-06-04,107.8887710571289,232.49310302734375,159.24581909179688,103.79438018798828,54.2640495300293,237.45384216308594,68.05982208251953,719.2683715820312
2021-06-07,108.14440155029297,235.4290771484375,160.322509765625,105.15193939208984,54.21010208129883,239.5182342529297,68.43372344970703,728.1243286132812
2021-06-08,109.00830841064453,233.14161682128906,158.89768981933594,106.49381256103516,54.29486846923828,241.31124877929688,69.57325744628906,747.9057006835938
2021-06-09,108.96421813964844,234.00926208496094,159.55343627929688,106.3996353149414,54.68016052246094,241.67311096191406,70.18751525878906,741.8157958984375
2021-06-10,111.31785583496094,237.3484344482422,162.10350036621094,105.57568359375,54.772640228271484,243.01370239257812,70.45459747314453,753.7028198242188
2021-06-11,109.93389892578125,235.1836700439453,158.37911987304688,105.33245086669922,54.23322677612305,243.2933349609375,70.93533325195312,747.3379516601562
2021-06-14,111.21209716796875,237.4535369873047,160.6121368408203,104.58695983886719,54.40275573730469,243.97235107421875,72.29741668701172,754.6187744140625
2021-06-15,109.09468078613281,237.04161071777344,159.3326416015625,103.0253677368164,53.63987731933594,242.77993774414062,72.2529296875,740.890625
2021-06-16,107.57085418701172,233.5885772705078,158.061279296875,102.5859146118164,52.746009826660156,241.96841430664062,71.93242645263672,741.7789916992188
2021-06-17,108.6251449584961,237.33114624023438,160.432861328125,100.9615707397461,52.57648468017578,244.80868530273438,71.7098617553711,746.806884765625
2021-06-18,105.931884765625,234.1874237060547,158.2976531982422,98.34847259521484,51.505374908447266,247.06100463867188,69.89373016357422,753.5015258789062
2021-06-21,108.607421875,235.77244567871094,161.0766143798828,103.19014739990234,52.445491790771484,251.35870361328125,71.73655700683594,753.254150390625
2021-06-22,108.0669937133789,234.77737426757812,160.64468383789062,102.20925903320312,51.99854278564453,250.44786071777344,73.19657897949219,753.318359375
2021-06-23,107.30510711669922,232.67274475097656,159.74012756347656,103.74729919433594,51.952327728271484,251.53262329101562,74.30939483642578,735.90869140625
2021-06-24,107.43797302246094,232.6111297607422,159.67491149902344,102.4996109008789,51.62866973876953,249.94273376464844,74.30050659179688,713.7095947265625
2021-06-25,108.084716796875,234.71575927734375,160.16392517089844,102.85275268554688,52.49941635131836,252.3524627685547,74.7990493774414,717.446044921875
2021-06-28,107.74806213378906,239.33889770507812,161.38632202148438,102.17001342773438,52.26825714111328,252.14535522460938,73.8553695678711,731.2930908203125
2021-06-29,107.59745025634766,240.21954345703125,160.8321533203125,102.78995513916016,52.360721588134766,251.30068969726562,74.2559814453125,734.7823486328125
2021-06-30,105.89643096923828,237.88589477539062,158.9984893798828,102.38973999023438,51.60756301879883,248.99044799804688,73.97998809814453,735.029541015625
2021-07-01,106.29512023925781,238.05323791503906,158.6725311279297,104.34107208251953,51.8472900390625,248.70066833496094,74.54086303710938,730.4869995117188
2021-07-02,107.22535705566406,240.2899627685547,160.5387725830078,102.8260269165039,52.179771423339844,250.67138671875,75.60026550292969,733.1063232421875
2021-07-05,,,,,,,,
2021-07-06,108.56312561035156,242.80845642089844,162.69027709960938,101.24749755859375,52.77518844604492,254.99388122558594,75.7961196899414,750.1495971679688
2021-07-07,109.22757720947266,244.95721435546875,163.66822814941406,99.78004455566406,52.72880554199219,255.209228515625,75.5557632446289,758.1170654296875
2021-07-08,109.06812286376953,244.7370147705078,163.59487915039062,99.22476959228516,52.50455093383789,254.36448669433594,75.57355499267578,758.4651489257812
2021-07-09,111.08805847167969,245.2037353515625,164.39353942871094,102.87360382080078,53.254615783691406,258.0908508300781,76.94454956054688,751.2576904296875
2021-07-12,112.87763977050781,246.55987548828125,165.50186157226562,103.33370208740234,53.587127685546875,259.7966613769531,77.92381286621094,759.7105712890625
2021-07-13,111.28296661376953,245.2742156982422,163.30963134765625,100.43048858642578,52.93757247924805,256.93157958984375,77.42528533935547,753.7487182617188
2021-07-14,111.83224487304688,247.77505493164062,164.54019165039062,101.0967788696289,53.24688720703125,259.1673583984375,78.5202865600586,761.8079833984375
2021-07-15,112.45240020751953,247.69581604003906,164.76025390625,100.37495422363281,53.571651458740234,259.5814208984375,78.87638854980469,763.8226928710938
2021-07-16,112.7624740600586,248.73500061035156,165.52630615234375,98.75676727294922,53.78817367553711,259.9622802734375,79.8378677368164,761.4690551757812
2021-07-19,112.31951904296875,247.3524169921875,164.6461639404297,92.95829010009766,53.123146057128906,255.4741668701172,75.16404724121094,764.0606689453125
2021-07-20,113.39149475097656,249.21051025390625,165.6648712158203,99.65310668945312,54.321712493896484,258.51318359375,78.36004638671875,762.5496215820312
2021-07-21,112.42582702636719,246.7976531982422,163.88824462890625,101.47753143310547,54.267578125,255.28378295898438,78.3333511352539,750.744873046875
2021-07-22,112.6650390625,247.97764587402344,156.49658203125,99.23271179199219,54.05880355834961,256.07867431640625,77.76358032226562,751.7156372070312
2021-07-23,113.30289459228516,251.20062255859375,157.65382385253906,98.4791488647461,54.49955749511719,259.8463439941406,78.12859344482422,763.309814453125
2021-07-26,113.3826675415039,250.62823486328125,156.66770935058594,100.76363372802734,54.63874816894531,259.73040771484375,77.98613739013672,759.6738891601562
2021-07-27,114.45462799072266,252.62716674804688,158.55844116210938,99.8434829711914,54.932594299316406,259.92913818359375,78.58261108398438,770.9568481445312
2021-07-28,113.07256317138672,250.9540557861328,157.22999572753906,99.32789611816406,54.38356399536133,259.18389892578125,77.7991943359375,765.9015502929688
2021-07-29,113.30289459228516,249.21051025390625,157.14039611816406,99.88314056396484,54.29852294921875,258.1984558105469,78.10186767578125,720.1749877929688
2021-07-30,113.4358139038086,249.03431701660156,157.3603973388672,100.35908508300781,54.53594207763672,258.75335693359375,77.32733917236328,751.3401489257812
2021-08-02,113.80789947509766,249.7564697265625,157.376708984375,100.20045471191406,54.25661087036133,257.5360412597656,76.80208587646484,750.0397338867188
2021-08-03,114.87989807128906,250.3992919921875,158.7295684814453,102.754638671875,54.62904357910156,256.35186767578125,77.5499267578125,751.24853515625
2021-08-04,114.19770050048828,250.857177734375,159.03109741210938,102.08831787109375,54.42730712890625,253.809814453125,75.760498046875,758.6024169921875
2021-08-05,115.57090759277344,248.99913024902344,158.47691345214844,106.31623840332031,54.92387008666992,255.79714965820312,77.07807922363281,760.6903686523438
2021-08-06,114.91532135009766,248.43556213378906,158.75399780273438,107.24427795410156,54.791969299316406,252.3358154296875,75.83171844482422,751.1019287109375
2021-08-09,115.18109130859375,246.62156677246094,158.28134155273438,105.38815307617188,54.791969299316406,256.51751708984375,76.17002868652344,746.3765869140625
2021-08-10,114.59638214111328,242.4298095703125,155.6327362060547,104.793212890625,54.38076400756836,257.5278015136719,75.70710754394531,730.789306640625
2021-08-11,114.19770050048828,244.1205596923828,156.4313507080078,105.90374755859375,55.01696014404297,258.35589599609375,75.27668762207031,738.9492797851562
2021-08-12,115.2342529296875,246.6126708984375,157.53970336914062,106.1734390258789,55.03248977661133,260.8399658203125,75.08837890625,743.3817749023438
2021-08-13,116.9264144897461,249.13998413085938,158.7377166748047,106.03067016601562,55.82389450073242,260.5667724609375,76.31683349609375,745.5523071289062
2021-08-16,118.44135284423828,249.38656616210938,158.88441467285156,103.88895416259766,56.26612091064453,263.415283203125,76.45134735107422,753.6572265625
2021-08-17,118.78688049316406,252.31903076171875,160.41651916503906,101.62032318115234,56.10319519042969,264.5746154785156,76.74723815917969,760.770263671875
2021-08-18,117.3870849609375,249.54507446289062,158.1509552001953,101.53307342529297,55.63766098022461,265.16253662109375,75.59052276611328,748.32666015625
2021-08-19,117.96295166015625,254.617431640625,161.28854370117188,101.89796447753906,55.505775451660156,267.0257263183594,75.39324951171875,766.4222412109375
2021-08-20,118.93748474121094,256.09674072265625,161.4026641845703,102.14384460449219,55.7928466796875,268.5244445800781,75.51878356933594,767.95703125
2021-08-23,118.1755599975586,254.06259155273438,159.69937133789062,102.6911849975586,55.195430755615234,265.9988708496094,75.4829330444336,767.9017944335938
2021-08-24,115.83670043945312,250.61949157714844,156.9040985107422,105.15017700195312,54.962650299072266,263.18341064453125,75.75194549560547,753.8134155273438
2021-08-25,115.64177703857422,249.12245178222656,155.08668518066406,105.13431549072266,55.03248977661133,261.9827575683594,76.11958312988281,742.1327514648438
2021-08-26,115.72151947021484,249.36898803710938,154.62216186523438,103.9444580078125,55.071285247802734,261.89166259765625,75.92230987548828,758.1786499023438
2021-08-27,116.33282470703125,251.41200256347656,155.6327362060547,106.0465087890625,55.513519287109375,263.0675354003906,76.79208374023438,758.0133056640625
2021-08-30,118.47679901123047,256.8540954589844,156.72476196289062,105.82441711425781,55.90923309326172,265.435791015625,76.8996810913086,772.0006103515625
2021-08-31,119.30073547363281,257.28558349609375,158.6643524169922,106.64938354492188,56.21748352050781,267.9696960449219,78.48682403564453,775.1436767578125
2021-09-01,122.07366943359375,262.38427734375,161.32113647460938,107.7281494140625,56.36537170410156,273.0043029785156,79.06966400146484,798.4774780273438
2021-09-02,122.67616271972656,264.96441650390625,161.28041076660156,108.2120361328125,56.57553482055664,274.12213134765625,78.68409729003906,803.61474609375
2021-09-03,123.1368408203125,265.95074462890625,161.76939392089844,107.68057250976562,56.27975845336914,273.8902893066406,77.78741455078125,811.3345947265625
2021-09-06,,,,,,,,
2021-09-07,121.94967651367188,263.493896484375,159.35708618164062,106.75250244140625,55.431278228759766,270.5284118652344,76.29889678955078,810.3511962890625
2021-09-08,122.7381820678711,267.3684997558594,160.1720428466797,105.99846649169922,55.812713623046875,273.6998291015625,77.1148910522461,810.8564453125
2021-09-09,119.35388946533203,261.3804016113281,156.84703063964844,104.79521942138672,54.232513427734375,268.43341064453125,77.2135238647461,785.3538818359375
2021-09-10,118.38821411132812,258.7914123535156,153.50567626953125,102.59725952148438,52.87026596069336,267.65496826171875,77.72464752197266,775.6490478515625
2021-09-13,117.63516235351562,259.43426513671875,154.70367431640625,105.18023681640625,53.3450927734375,265.97406005859375,79.10552215576172,771.5502319335938
2021-09-14,117.43140411376953,261.0105895996094,155.3192138671875,103.9288558959961,53.09600830078125,264.4908447265625,78.49576568603516,767.2770385742188
2021-09-15,118.08698272705078,261.7679138183594,154.8267822265625,105.20430755615234,53.290626525878906,266.23236083984375,77.90397644042969,775.134521484375
2021-09-16,118.01577758789062,261.6621398925781,155.29458618164062,106.4236068725586,53.23612976074219,264.4658508300781,78.73789978027344,784.1500854492188
2021-09-17,115.81713104248047,258.67694091796875,154.7364959716797,105.30055236816406,52.683467864990234,259.1746826171875,76.96244812011719,801.9146118164062
2021-09-20,114.8824462890625,256.422607421875,153.63677978515625,103.89677429199219,52.62894821166992,260.0912780761719,76.89071655273438,781.3745727539062
2021-09-21,114.69551849365234,257.0214538574219,154.11277770996094,104.5866470336914,52.34873580932617,259.9162902832031,77.06108093261719,779.5089111328125
2021-09-22,115.72809600830078,258.5008544921875,153.85012817382812,107.20170593261719,52.7457160949707,257.63311767578125,76.61276245117188,790.4636840820312
2021-09-23,114.68663024902344,253.6134796142578,151.3059539794922,108.38890075683594,52.761287689208984,254.49188232421875,76.88175964355469,779.3343505859375
2021-09-24,113.84986114501953,248.4883575439453,149.42649841308594,107.37015533447266,51.7337760925293,253.2085723876953,74.69384765625,767.0838623046875
2021-09-27,112.32772827148438,242.49891662597656,145.47071838378906,107.6108169555664,51.12661361694336,247.2592010498047,74.23652648925781,742.1327514648438
2021-09-28,111.78472900390625,237.76571655273438,143.67333984375,107.25786590576172,50.59727478027344,249.5756378173828,74.51448822021484,734.23828125
2021-09-29,112.5502700805664,238.8804168701172,144.25604248046875,107.37015533447266,51.41462707519531,251.90870666503906,75.13322448730469,736.6643676757812
2021-09-30,111.65121459960938,234.81082153320312,142.2452850341797,104.25775146484375,50.66934585571289,247.5591583251953,73.88683319091797,726.1419067382812
2021-10-01,112.54136657714844,235.87237548828125,141.9990997314453,106.80062103271484,51.4427604675293,247.64247131347656,75.18701934814453,725.3973999023438
2021-10-04,112.89743041992188,234.6515655517578,142.5243682861328,106.08670806884766,51.950538635253906,248.35069274902344,75.07941436767578,721.9879150390625
2021-10-05,112.54136657714844,234.0499267578125,141.5312957763672,105.3968276977539,51.75523376464844,246.02603149414062,73.29501342773438,698.5162353515625
2021-10-06,113.75196075439453,237.06675720214844,143.0823974609375,106.37547302246094,52.927059173583984,251.15884399414062,74.60417175292969,700.583984375
2021-10-07,115.16729736328125,235.43006896972656,141.85958862304688,107.49851989746094,52.98173904418945,251.25045776367188,74.3620834350586,704.4163208007812
2021-10-08,114.4106674194336,231.86465454101562,139.37281799316406,105.95032501220703,52.497398376464844,249.7422637939453,74.14686584472656,690.1438598632812
2021-10-11,114.77561950683594,231.44003295898438,138.5028533935547,106.38349151611328,52.93485641479492,251.72540283203125,74.2813491821289,689.2708740234375
2021-10-12,117.75762939453125,234.0499267578125,140.0129852294922,108.10814666748047,53.591094970703125,259.3996887207031,74.68487548828125,697.9281005859375
2021-10-13,119.19075775146484,233.7225799560547,139.29074096679688,110.01732635498047,53.71607208251953,264.40753173828125,74.68487548828125,701.6224975585938
2021-10-14,120.81973266601562,236.9871368408203,140.5710906982422,111.76604461669922,54.38792419433594,271.54022216796875,75.27668762207031,707.3203125
2021-10-15,121.93241119384766,238.27882385253906,138.5767364501953,112.47994232177734,54.4191780090332,266.1573181152344,75.420166015625,718.1095581054688
2021-10-18,124.4337387084961,237.10220336914062,137.7232208251953,115.93729400634766,54.95820999145508,268.490478515625,74.7476577758789,705.5926513671875
2021-10-19,123.83733367919922,241.43722534179688,141.8842010498047,114.58165740966797,54.71601104736328,267.47381591796875,75.38426971435547,716.5288696289062
2021-10-20,127.66497039794922,244.21527099609375,143.62408447265625,116.28225708007812,55.747215270996094,268.6737976074219,75.84159851074219,729.5513305664062
2021-10-21,129.0179901123047,246.869384765625,146.0369873046875,115.4800796508789,55.59880065917969,268.7320861816406,74.55933380126953,744.5496826171875
2021-10-22,128.18128967285156,251.6556854248047,147.0054473876953,116.4266357421875,56.05189514160156,271.91510009765625,72.66734313964844,754.5302124023438
2021-10-25,129.16041564941406,251.7706756591797,145.79080200195312,117.7823257446289,57.70808029174805,273.7315673828125,72.6135482788086,756.1477661132812
2021-10-26,130.16627502441406,253.85861206054688,147.79330444335938,117.41328430175781,57.887752532958984,272.3734130859375,72.12036895751953,764.483154296875
2021-10-27,128.056640625,252.51382446289062,146.29141235351562,115.45598602294922,57.27840805053711,268.6737976074219,73.79716491699219,758.0224609375
2021-10-28,130.55795288085938,253.03579711914062,149.2869873046875,118.0149154663086,57.145606994628906,276.3230285644531,74.18274688720703,778.6818237304688
2021-10-29,129.0358428955078,249.4615936279297,147.97386169433594,117.58177947998047,55.80192947387695,276.7896423339844,72.09346008300781,769.2804565429688
2021-11-01,128.8310546875,249.5766143798828,148.9669189453125,119.81179809570312,55.54012680053711,276.3397216796875,73.93167877197266,763.2055053710938
2021-11-02,130.87838745117188,250.06314086914062,150.025634765625,127.53668212890625,56.42582321166992,281.39752197265625,73.42951202392578,769.13330078125
2021-11-03,131.4302978515625,248.24948120117188,150.1240692138672,133.3523712158203,56.653106689453125,277.2562561035156,74.263427734375,770.024658203125
2021-11-04,131.62611389160156,246.7897186279297,148.58935546875,132.92724609375,55.86931610107422,277.097900390625,72.15621948242188,738.5117797851562
2021-11-05,130.5757598876953,245.798828125,147.83433532714844,136.7696075439453,56.253387451171875,269.0404052734375,75.85952758789062,718.5965576171875
2021-11-08,131.80416870117188,246.62168884277344,147.70301818847656,134.27488708496094,56.01823806762695,269.523681640625,76.00300598144531,723.1734008789062
2021-11-09,132.1424102783203,247.64794921875,148.4252471923828,134.3551025390625,55.61851501464844,270.8068542480469,76.56792449951172,733.1813354492188
2021-11-10,132.42727661132812,244.07366943359375,148.00668334960938,131.5314483642578,55.75958251953125,272.5983581542969,78.02055358886719,718.1278076171875
2021-11-11,132.55186462402344,241.065673828125,148.26930236816406,132.7106475830078,56.76285934448242,274.1565246582031,76.42445373535156,711.9336547851562
2021-11-12,132.46286010742188,240.72947692871094,148.3677978515625,132.19728088378906,57.013675689697266,274.2898254394531,76.71138763427734,712.5955200195312
2021-11-15,133.70016479492188,230.4668731689453,150.00921630859375,133.3924560546875,57.54388427734375,276.41461181640625,76.0701675415039,733.2273559570312
2021-11-16,133.0503387451172,229.1751708984375,147.8999786376953,132.25340270996094,57.76229476928711,273.45660400390625,75.86245727539062,733.3473510742188
2021-11-17,133.86038208007812,227.83924865722656,151.5850067138672,134.3551025390625,58.215267181396484,277.92291259765625,77.86738586425781,736.0220336914062
2021-11-18,134.03843688964844,229.10440063476562,150.4606170654297,135.87118530273438,57.4630126953125,279.8477478027344,77.80416870117188,731.262939453125
2021-11-19,133.71798706054688,230.89154052734375,150.79710388183594,133.7534637451172,57.357852935791016,276.4228820800781,76.03404998779297,727.2875366210938
2021-11-22,134.3232879638672,227.92774963378906,149.33624267578125,134.75616455078125,57.17988204956055,274.2981872558594,75.8714828491211,716.8468627929688
2021-11-23,135.81871032714844,231.79391479492188,150.73965454101562,135.59042358398438,56.540889739990234,275.2898254394531,77.47000885009766,718.8297729492188
2021-11-24,137.5366973876953,234.8726806640625,153.1935577392578,135.59042358398438,57.13944625854492,279.1810302734375,78.63502502441406,735.6439208984375
2021-11-25,,,,,,,,
2021-11-26,133.4153289794922,232.5635986328125,150.60011291503906,128.73190307617188,56.19307327270508,272.4900817871094,73.98394012451172,732.1851806640625
2021-11-29,136.4418487548828,236.16433715820312,152.51239013671875,128.29873657226562,56.45999526977539,276.5480041503906,74.09231567382812,756.3133544921875
2021-11-30,134.1897430419922,232.21859741210938,149.0818328857422,122.60331726074219,55.13360595703125,272.79010009765625,71.90676879882812,749.119140625
2021-12-01,135.035400390625,229.0955810546875,148.18722534179688,118.49622344970703,53.51012420654297,271.33184814453125,71.67195129394531,741.0487060546875
2021-12-02,137.4565887451172,235.5451202392578,152.3564453125,121.81722259521484,54.80889892578125,279.131103515625,74.1284408569336,736.5845947265625
2021-12-03,137.67022705078125,236.18206787109375,151.71627807617188,119.6754150390625,54.58973693847656,279.4227600097656,72.61119842529297,732.3603515625
2021-12-06,139.35260009765625,238.49111938476562,154.14556884765625,122.41079711914062,55.26347732543945,282.8890075683594,74.99545288085938,734.6107177734375
2021-12-07,141.80052185058594,244.8964080810547,157.69924926757812,125.33872985839844,55.515113830566406,283.5223083496094,76.56687927246094,749.7279052734375
2021-12-08,141.92515563964844,244.047119140625,157.20684814453125,126.30132293701172,55.88852310180664,286.1470642089844,77.39775848388672,751.20361328125
2021-12-09,140.25167846679688,239.80935668945312,155.62289428710938,123.41534423828125,54.67904281616211,285.22210693359375,75.99791717529297,736.7598266601562
