Date,XOM,CVX,COP,EOG,SLB,HAL,DVN,OXY,MPC,VLO,PSX,KMI,WMB,EQT
2024-05-22,109.6015396118164,147.4186248779297,112.63064575195312,120.12913513183594,44.54607391357422,34.97685241699219,46.593326568603516,60.90263748168945,170.38658142089844,153.77479553222656,135.3940887451172,18.1127986907959,38.482017517089844,40.34145736694336
2024-05-23,107.73180389404297,146.8292236328125,112.11604309082031,118.2040023803711,44.39272689819336,34.60179138183594,46.04910659790039,60.22227096557617,170.9093017578125,154.3063507080078,134.7213897705078,17.823219299316406,37.90554428100586,39.0688591003418
2024-05-24,107.64639282226562,147.58702087402344,111.73486328125,117.47970581054688,44.31605529785156,34.72681427001953,45.972721099853516,60.212554931640625,172.10960388183594,154.17344665527344,135.18565368652344,17.813880920410156,37.9244384765625,39.303802490234375
2024-05-27,,,,,,,,,,,,,,
2024-05-28,109.01309967041016,148.79393005371094,113.36442565917969,119.93851470947266,44.593990325927734,35.12110900878906,46.69835662841797,60.46525573730469,173.42608642578125,155.2650909423828,135.26144409179688,17.813880920410156,38.43476104736328,40.37083435058594
2024-05-29,107.84569549560547,146.79177856445312,109.82893371582031,116.193115234375,43.74102020263672,34.43830108642578,45.056129455566406,59.40583419799805,166.94052124023438,147.78518676757812,130.93148803710938,17.664417266845703,37.89609146118164,39.83241271972656
2024-05-30,108.18737030029297,148.0641632080078,108.23749542236328,116.50761413574219,43.69309997558594,34.582557678222656,45.43804168701172,59.493309020996094,166.50491333007812,144.22959899902344,131.1209716796875,17.748489379882812,38.40641784667969,40.33167266845703
2024-05-31,111.2909164428711,151.84388732910156,111.00108337402344,118.6995849609375,43.98061752319336,35.29421615600586,46.86066818237305,60.74713134765625,170.95770263671875,150.1938018798828,134.64559936523438,18.206209182739258,39.228599548339844,40.22399139404297
2024-06-03,108.62395477294922,147.31570434570312,108.51384735107422,114.02021789550781,42.23634338378906,33.40929412841797,44.95111083984375,58.87125778198242,169.1572265625,147.13525390625,131.6326141357422,18.21555519104004,38.727725982666016,40.116302490234375
2024-06-04,106.93456268310547,146.07139587402344,106.9891128540039,114.1727066040039,41.60380935668945,32.57261657714844,44.540550231933594,58.2103271484375,169.65089416503906,148.51158142089844,129.79454040527344,18.36501693725586,39.04903793334961,39.76388931274414
